timestamp,kWh
2019-02-27 00:00:00,8.532934
2019-02-27 01:00:00,6.442914
2019-02-27 02:00:00,8.884188
2019-02-27 03:00:00,2.756039
2019-02-27 04:00:00,2.9010158
2019-02-27 05:00:00,2.810979
2019-02-27 06:00:00,0.80062675
2019-02-27 07:00:00,13.7571335
2019-02-27 08:00:00,7.826998
2019-02-27 09:00:00,6.103246
2019-02-27 10:00:00,4.521915
2019-02-27 11:00:00,-2.2523918
2019-02-27 12:00:00,-2.1179225
2019-02-27 13:00:00,11.49424
2019-02-27 14:00:00,-2.4394348
2019-02-27 15:00:00,4.5759835
2019-02-27 16:00:00,1.6180227
2019-02-27 17:00:00,7.471614
2019-02-27 18:00:00,-1.847488
2019-02-27 19:00:00,7.842881
2019-02-27 20:00:00,8.663302
2019-02-27 21:00:00,4.696957
2019-02-27 22:00:00,12.641556
2019-02-27 23:00:00,2.5473258
2019-02-28 00:00:00,9.243709
2019-02-28 01:00:00,7.6840706
2019-02-28 02:00:00,-0.6449652
2019-02-28 03:00:00,0.013285397
2019-02-28 04:00:00,-5.211942
2019-02-28 05:00:00,-1.7760631
2019-02-28 06:00:00,-0.30816147
2019-02-28 07:00:00,7.363958
2019-02-28 08:00:00,8.087541
2019-02-28 09:00:00,2.696894
2019-02-28 10:00:00,6.8980346
2019-02-28 11:00:00,5.770018
2019-02-28 12:00:00,5.4442368
2019-02-28 13:00:00,7.4262342
2019-02-28 14:00:00,2.6353357
2019-02-28 15:00:00,2.3649485
2019-02-28 16:00:00,6.574858
2019-02-28 17:00:00,4.623196
2019-02-28 18:00:00,3.084697
2019-02-28 19:00:00,5.406183
2019-02-28 20:00:00,-0.99783146
2019-02-28 21:00:00,5.998836
2019-02-28 22:00:00,-2.9758315
2019-02-28 23:00:00,-1.0175048
2019-03-01 00:00:00,-3.628061
2019-03-01 01:00:00,1.9117565
2019-03-01 02:00:00,2.9415054
2019-03-01 03:00:00,0.5146318
2019-03-01 04:00:00,1.3872279
2019-03-01 05:00:00,-5.0932336
2019-03-01 06:00:00,0.08174403
2019-03-01 07:00:00,-0.88758355
2019-03-01 08:00:00,4.407544
2019-03-01 09:00:00,16.827719
2019-03-01 10:00:00,5.663852
2019-03-01 11:00:00,10.57304
2019-03-01 12:00:00,3.1445389
2019-03-01 13:00:00,24.13887
2019-03-01 14:00:00,1.1991986
2019-03-01 15:00:00,10.430741
2019-03-01 16:00:00,-2.2808244
2019-03-01 17:00:00,-2.1646223
2019-03-01 18:00:00,-1.8829997
2019-03-01 19:00:00,0.9623944
2019-03-01 20:00:00,0.28806946
2019-03-01 21:00:00,4.1425543
2019-03-01 22:00:00,2.3325696
2019-03-01 23:00:00,4.429888
2019-03-02 00:00:00,7.308034
2019-03-02 01:00:00,4.049844
2019-03-02 02:00:00,10.517538
2019-03-02 03:00:00,5.049314
2019-03-02 04:00:00,13.1585865
2019-03-02 05:00:00,14.986815
2019-03-02 06:00:00,9.101807
2019-03-02 07:00:00,2.0722017
2019-03-02 08:00:00,0.18864413
2019-03-02 09:00:00,13.71512
2019-03-02 10:00:00,-7.8199615
2019-03-02 11:00:00,-10.6285305
2019-03-02 12:00:00,-6.446572
2019-03-02 13:00:00,0.9795326
2019-03-02 14:00:00,2.361046
2019-03-02 15:00:00,11.82767
2019-03-02 16:00:00,-5.074309
2019-03-02 17:00:00,8.64926
2019-03-02 18:00:00,7.6205573
2019-03-02 19:00:00,0.35182938
2019-03-02 20:00:00,8.225844
2019-03-02 21:00:00,7.8402314
2019-03-02 22:00:00,1.6460844
2019-03-02 23:00:00,-5.292674
2019-03-03 00:00:00,3.9612875
2019-03-03 01:00:00,0.31844422
2019-03-03 02:00:00,-1.9886293
2019-03-03 03:00:00,3.6443062
2019-03-03 04:00:00,3.8440351
2019-03-03 05:00:00,2.0166535
2019-03-03 06:00:00,0.09906746
2019-03-03 07:00:00,-1.1709764
2019-03-03 08:00:00,-3.389538
2019-03-03 09:00:00,-6.2315965
2019-03-03 10:00:00,-3.4139123
2019-03-03 11:00:00,-3.7338903
2019-03-03 12:00:00,2.7282028
2019-03-03 13:00:00,9.117963
2019-03-03 14:00:00,-1.3902174
2019-03-03 15:00:00,0.74202764
2019-03-03 16:00:00,3.329428
2019-03-03 17:00:00,11.34858
2019-03-03 18:00:00,11.408039
2019-03-03 19:00:00,-7.6168876
2019-03-03 20:00:00,6.3611197
2019-03-03 21:00:00,8.502983
2019-03-03 22:00:00,8.774515
2019-03-03 23:00:00,2.0268443
2019-03-04 00:00:00,13.751
2019-03-04 01:00:00,13.342303
2019-03-04 02:00:00,6.697492
2019-03-04 03:00:00,-2.8761082
2019-03-04 04:00:00,4.674063
2019-03-04 05:00:00,12.320161
2019-03-04 06:00:00,4.565423
2019-03-04 07:00:00,-0.65971214
2019-03-04 08:00:00,26.242664
2019-03-04 09:00:00,17.822397
2019-03-04 10:00:00,-5.486773
2019-03-04 11:00:00,2.1414468
2019-03-04 12:00:00,5.678246
2019-03-04 13:00:00,18.595245
2019-03-04 14:00:00,6.229892
2019-03-04 15:00:00,28.256943
2019-03-04 16:00:00,16.836954
2019-03-04 17:00:00,9.616382
2019-03-04 18:00:00,-9.842182
2019-03-04 19:00:00,-6.4337997
2019-03-04 20:00:00,4.1606174
2019-03-04 21:00:00,3.6318195
2019-03-04 22:00:00,6.04285
2019-03-04 23:00:00,0.043325435
2019-03-05 00:00:00,5.2144313
2019-03-05 01:00:00,-2.2228122
2019-03-05 02:00:00,-1.5697252
2019-03-05 03:00:00,3.9798477
2019-03-05 04:00:00,5.5323915
2019-03-05 05:00:00,12.911847
2019-03-05 06:00:00,-8.132821
2019-03-05 07:00:00,-5.3327866
2019-03-05 08:00:00,1.9861947
2019-03-05 09:00:00,-4.6098247
2019-03-05 10:00:00,5.5350795
2019-03-05 11:00:00,6.1930246
2019-03-05 12:00:00,11.366792
2019-03-05 13:00:00,4.822103
2019-03-05 14:00:00,0.23119241
2019-03-05 15:00:00,-3.752052
2019-03-05 16:00:00,11.046051
2019-03-05 17:00:00,1.8055438
2019-03-05 18:00:00,5.4830413
2019-03-05 19:00:00,-0.5526386
2019-03-05 20:00:00,0.55063814
2019-03-05 21:00:00,-0.51112795
2019-03-05 22:00:00,0.105142474
2019-03-05 23:00:00,1.9539276
