timestamp,kWh
2019-02-27 00:00:00,0.8575453
2019-02-27 01:00:00,0.92103434
2019-02-27 02:00:00,0.9282914
2019-02-27 03:00:00,0.91773933
2019-02-27 04:00:00,1.2022077
2019-02-27 05:00:00,1.1876953
2019-02-27 06:00:00,1.4496689
2019-02-27 07:00:00,1.8001792
2019-02-27 08:00:00,2.3271525
2019-02-27 09:00:00,3.0555205
2019-02-27 10:00:00,2.967186
2019-02-27 11:00:00,2.8421843
2019-02-27 12:00:00,2.9572673
2019-02-27 13:00:00,2.9857082
2019-02-27 14:00:00,2.6529813
2019-02-27 15:00:00,2.3933284
2019-02-27 16:00:00,2.0524
2019-02-27 17:00:00,1.6011523
2019-02-27 18:00:00,1.4953157
2019-02-27 19:00:00,1.1960179
2019-02-27 20:00:00,1.051665
2019-02-27 21:00:00,1.0784229
2019-02-27 22:00:00,0.83204395
2019-02-27 23:00:00,0.7605138
2019-02-28 00:00:00,0.9008407
2019-02-28 01:00:00,0.8459428
2019-02-28 02:00:00,1.0151894
2019-02-28 03:00:00,0.91607577
2019-02-28 04:00:00,0.97424537
2019-02-28 05:00:00,0.94784665
2019-02-28 06:00:00,1.333918
2019-02-28 07:00:00,2.2322297
2019-02-28 08:00:00,3.222496
2019-02-28 09:00:00,3.6784463
2019-02-28 10:00:00,4.172126
2019-02-28 11:00:00,4.1094046
2019-02-28 12:00:00,4.127711
2019-02-28 13:00:00,3.5858662
2019-02-28 14:00:00,3.112775
2019-02-28 15:00:00,2.5739987
2019-02-28 16:00:00,2.0021892
2019-02-28 17:00:00,1.4488367
2019-02-28 18:00:00,1.2951258
2019-02-28 19:00:00,1.0547057
2019-02-28 20:00:00,0.9867297
2019-02-28 21:00:00,0.9343239
2019-02-28 22:00:00,0.9012363
2019-02-28 23:00:00,0.84670526
2019-03-01 00:00:00,0.7703941
2019-03-01 01:00:00,0.8236047
2019-03-01 02:00:00,0.9315688
2019-03-01 03:00:00,0.8243081
2019-03-01 04:00:00,0.89396834
2019-03-01 05:00:00,1.1428748
2019-03-01 06:00:00,1.8763617
2019-03-01 07:00:00,2.746789
2019-03-01 08:00:00,3.5931547
2019-03-01 09:00:00,3.9635131
2019-03-01 10:00:00,3.9126005
2019-03-01 11:00:00,3.6231127
2019-03-01 12:00:00,3.6437323
2019-03-01 13:00:00,2.857208
2019-03-01 14:00:00,2.5591302
2019-03-01 15:00:00,1.9606609
2019-03-01 16:00:00,1.6451943
2019-03-01 17:00:00,1.1143007
2019-03-01 18:00:00,0.6903576
2019-03-01 19:00:00,0.7789165
2019-03-01 20:00:00,0.682416
2019-03-01 21:00:00,0.6342932
2019-03-01 22:00:00,0.7861521
2019-03-01 23:00:00,0.63941234
2019-03-02 00:00:00,0.802853
2019-03-02 01:00:00,0.8807268
2019-03-02 02:00:00,1.1121428
2019-03-02 03:00:00,0.98779637
2019-03-02 04:00:00,1.0176764
2019-03-02 05:00:00,1.074274
2019-03-02 06:00:00,0.94923264
2019-03-02 07:00:00,1.2111263
2019-03-02 08:00:00,0.9571175
2019-03-02 09:00:00,0.9509109
2019-03-02 10:00:00,0.58036596
2019-03-02 11:00:00,0.46686926
2019-03-02 12:00:00,0.63162535
2019-03-02 13:00:00,0.77443516
2019-03-02 14:00:00,0.88250285
2019-03-02 15:00:00,0.69002706
2019-03-02 16:00:00,0.63578814
2019-03-02 17:00:00,0.7640515
2019-03-02 18:00:00,0.8741784
2019-03-02 19:00:00,0.93368787
2019-03-02 20:00:00,1.0984952
2019-03-02 21:00:00,0.9562042
