timestamp,kWh
2019-02-27 00:00:00,0.7930054
2019-02-27 01:00:00,0.96140623
2019-02-27 02:00:00,0.8739367
2019-02-27 03:00:00,0.8854671
2019-02-27 04:00:00,1.0797431
2019-02-27 05:00:00,1.2855504
2019-02-27 06:00:00,1.4063814
2019-02-27 07:00:00,1.7682024
2019-02-27 08:00:00,1.9975481
2019-02-27 09:00:00,2.2588317
2019-02-27 10:00:00,2.5347638
2019-02-27 11:00:00,2.587093
2019-02-27 12:00:00,2.697819
2019-02-27 13:00:00,3.1712558
2019-02-27 14:00:00,2.7824595
2019-02-27 15:00:00,2.7960148
2019-02-27 16:00:00,2.1968946
2019-02-27 17:00:00,1.7529817
2019-02-27 18:00:00,1.0393568
2019-02-27 19:00:00,0.9080445
2019-02-27 20:00:00,0.99070567
2019-02-27 21:00:00,0.8833965
2019-02-27 22:00:00,0.59834456
2019-02-27 23:00:00,0.88113654
2019-02-28 00:00:00,1.1040164
2019-02-28 01:00:00,0.79183066
2019-02-28 02:00:00,0.86432123
2019-02-28 03:00:00,1.1821982
2019-02-28 04:00:00,1.0237263
2019-02-28 05:00:00,1.0644567
2019-02-28 06:00:00,1.3263912
2019-02-28 07:00:00,1.9249134
2019-02-28 08:00:00,2.2781713
2019-02-28 09:00:00,3.0393496
2019-02-28 10:00:00,3.5568254
2019-02-28 11:00:00,3.897772
2019-02-28 12:00:00,3.8271182
2019-02-28 13:00:00,3.525606
2019-02-28 14:00:00,3.2563295
2019-02-28 15:00:00,2.4496694
2019-02-28 16:00:00,1.9647717
2019-02-28 17:00:00,1.2479047
2019-02-28 18:00:00,1.1008263
2019-02-28 19:00:00,0.8227947
2019-02-28 20:00:00,0.79236645
2019-02-28 21:00:00,0.74109477
2019-02-28 22:00:00,0.8905116
2019-02-28 23:00:00,0.9015493
2019-03-01 00:00:00,0.87291753
2019-03-01 01:00:00,0.89187074
2019-03-01 02:00:00,0.8049513
2019-03-01 03:00:00,1.0614792
2019-03-01 04:00:00,1.209917
2019-03-01 05:00:00,1.3669635
2019-03-01 06:00:00,1.6950645
2019-03-01 07:00:00,2.279437
2019-03-01 08:00:00,3.0576916
2019-03-01 09:00:00,3.390309
2019-03-01 10:00:00,3.9160762
2019-03-01 11:00:00,3.3155093
2019-03-01 12:00:00,3.1204956
2019-03-01 13:00:00,2.7113621
2019-03-01 14:00:00,2.323222
2019-03-01 15:00:00,1.9167356
2019-03-01 16:00:00,1.7381686
2019-03-01 17:00:00,0.9854873
2019-03-01 18:00:00,0.98796326
2019-03-01 19:00:00,0.6979723
2019-03-01 20:00:00,0.7618162
2019-03-01 21:00:00,0.8601639
2019-03-01 22:00:00,0.7293977
2019-03-01 23:00:00,0.94901896
2019-03-02 00:00:00,0.91737884
2019-03-02 01:00:00,1.1481501
2019-03-02 02:00:00,1.1079588
2019-03-02 03:00:00,0.9360178
2019-03-02 04:00:00,1.2045211
2019-03-02 05:00:00,0.8423077
2019-03-02 06:00:00,1.0869923
2019-03-02 07:00:00,1.0562792
2019-03-02 08:00:00,1.1189194
2019-03-02 09:00:00,0.7676203
2019-03-02 10:00:00,0.57408035
2019-03-02 11:00:00,0.6632203
2019-03-02 12:00:00,0.7385114
2019-03-02 13:00:00,0.6019259
2019-03-02 14:00:00,0.47782636
2019-03-02 15:00:00,0.76700395
2019-03-02 16:00:00,0.49069872
2019-03-02 17:00:00,0.686149
2019-03-02 18:00:00,0.974901
2019-03-02 19:00:00,0.9564386
2019-03-02 20:00:00,1.1552438
2019-03-02 21:00:00,1.1382793
2019-03-02 22:00:00,0.8546733
2019-03-02 23:00:00,0.9638672
2019-03-03 00:00:00,0.9615588
2019-03-03 01:00:00,1.0357387
2019-03-03 02:00:00,0.99777323
2019-03-03 03:00:00,1.1439022
2019-03-03 04:00:00,1.1735035
2019-03-03 05:00:00,1.2404928
2019-03-03 06:00:00,1.2412194
2019-03-03 07:00:00,1.1885322
2019-03-03 08:00:00,0.8981479
2019-03-03 09:00:00,0.75583714
2019-03-03 10:00:00,0.95801806
2019-03-03 11:00:00,0.5074973
2019-03-03 12:00:00,0.73325515
2019-03-03 13:00:00,0.69137645
2019-03-03 14:00:00,0.5423863
2019-03-03 15:00:00,0.53475296
2019-03-03 16:00:00,0.47953272
2019-03-03 17:00:00,0.65001553
2019-03-03 18:00:00,0.6339395
2019-03-03 19:00:00,0.57980174
2019-03-03 20:00:00,0.65192455
2019-03-03 21:00:00,0.8572639
2019-03-03 22:00:00,0.9744116
2019-03-03 23:00:00,0.999166
2019-03-04 00:00:00,1.0800364
2019-03-04 01:00:00,1.1128417
2019-03-04 02:00:00,1.1203935
2019-03-04 03:00:00,1.3638691
2019-03-04 04:00:00,1.4611105
2019-03-04 05:00:00,1.7352462
2019-03-04 06:00:00,2.6140661
2019-03-04 07:00:00,2.6980107
2019-03-04 08:00:00,2.8729653
2019-03-04 09:00:00,3.5550673
2019-03-04 10:00:00,3.2353435
2019-03-04 11:00:00,2.8486655
2019-03-04 12:00:00,2.8255198
2019-03-04 13:00:00,3.5006328
2019-03-04 14:00:00,3.3659003
2019-03-04 15:00:00,2.6864126
2019-03-04 16:00:00,2.1088202
2019-03-04 17:00:00,1.5907853
2019-03-04 18:00:00,1.3964894
2019-03-04 19:00:00,1.0579488
2019-03-04 20:00:00,0.9632182
2019-03-04 21:00:00,1.046549
2019-03-04 22:00:00,0.9692707
2019-03-04 23:00:00,1.0212572
2019-03-05 00:00:00,1.0178046
2019-03-05 01:00:00,1.1085293
2019-03-05 02:00:00,0.9982229
2019-03-05 03:00:00,1.348414
2019-03-05 04:00:00,1.4639657
2019-03-05 05:00:00,1.6766039
2019-03-05 06:00:00,2.0190198
2019-03-05 07:00:00,2.0594695
2019-03-05 08:00:00,2.1918385
2019-03-05 09:00:00,2.2150033
2019-03-05 10:00:00,2.8491976
2019-03-05 11:00:00,2.9423442
2019-03-05 12:00:00,2.8859491
2019-03-05 13:00:00,2.7489471
2019-03-05 14:00:00,2.8251593
2019-03-05 15:00:00,2.0159268
2019-03-05 16:00:00,1.3806415
2019-03-05 17:00:00,1.2161343
2019-03-05 18:00:00,1.1762216
2019-03-05 19:00:00,0.99967676
2019-03-05 20:00:00,0.94794786
2019-03-05 21:00:00,1.0099604
2019-03-05 22:00:00,0.9510345
2019-03-05 23:00:00,1.0522926
