timestamp,kWh
2019-02-27 00:00:00,0.90069187
2019-02-27 01:00:00,0.9159406
2019-02-27 02:00:00,0.96291953
2019-02-27 03:00:00,0.9863764
2019-02-27 04:00:00,1.2487055
2019-02-27 05:00:00,1.1990559
2019-02-27 06:00:00,1.6660169
2019-02-27 07:00:00,1.6797181
2019-02-27 08:00:00,2.369139
2019-02-27 09:00:00,2.667459
2019-02-27 10:00:00,2.608202
2019-02-27 11:00:00,2.6456497
2019-02-27 12:00:00,2.9993944
2019-02-27 13:00:00,2.902599
2019-02-27 14:00:00,2.8232245
2019-02-27 15:00:00,2.2526743
2019-02-27 16:00:00,2.0598383
2019-02-27 17:00:00,1.7107855
2019-02-27 18:00:00,1.074684
2019-02-27 19:00:00,1.3058501
2019-02-27 20:00:00,1.1106209
2019-02-27 21:00:00,0.99409544
2019-02-27 22:00:00,0.7626463
2019-02-27 23:00:00,0.85784286
2019-02-28 00:00:00,0.9145266
2019-02-28 01:00:00,1.0049489
2019-02-28 02:00:00,0.8690889
2019-02-28 03:00:00,0.95270044
2019-02-28 04:00:00,0.96043676
2019-02-28 05:00:00,1.019154
2019-02-28 06:00:00,1.5332658
2019-02-28 07:00:00,2.1536608
2019-02-28 08:00:00,3.1527178
2019-02-28 09:00:00,3.446694
2019-02-28 10:00:00,4.0858583
2019-02-28 11:00:00,3.8265803
2019-02-28 12:00:00,3.918484
2019-02-28 13:00:00,3.264007
2019-02-28 14:00:00,3.21749
2019-02-28 15:00:00,2.597189
2019-02-28 16:00:00,1.9874091
2019-02-28 17:00:00,1.6723756
2019-02-28 18:00:00,0.90374845
2019-02-28 19:00:00,1.0491585
2019-02-28 20:00:00,0.8065384
2019-02-28 21:00:00,0.79009867
2019-02-28 22:00:00,0.8060372
2019-02-28 23:00:00,0.83659357
2019-03-01 00:00:00,0.8097126
2019-03-01 01:00:00,0.7899595
2019-03-01 02:00:00,0.72820616
2019-03-01 03:00:00,0.853242
2019-03-01 04:00:00,1.1222401
2019-03-01 05:00:00,1.6198277
2019-03-01 06:00:00,1.9968386
2019-03-01 07:00:00,2.7882326
2019-03-01 08:00:00,3.1548371
2019-03-01 09:00:00,3.790393
2019-03-01 10:00:00,3.8947008
2019-03-01 11:00:00,3.3958442
2019-03-01 12:00:00,3.3577201
2019-03-01 13:00:00,2.9632452
2019-03-01 14:00:00,2.7912395
2019-03-01 15:00:00,2.2143574
2019-03-01 16:00:00,1.6981317
2019-03-01 17:00:00,1.3535148
2019-03-01 18:00:00,0.8137598
2019-03-01 19:00:00,0.841628
2019-03-01 20:00:00,0.52568203
2019-03-01 21:00:00,0.6930059
2019-03-01 22:00:00,0.67357105
2019-03-01 23:00:00,0.6967333
2019-03-02 00:00:00,0.8680688
2019-03-02 01:00:00,0.8607546
2019-03-02 02:00:00,1.1839241
2019-03-02 03:00:00,1.1263434
2019-03-02 04:00:00,1.4209052
2019-03-02 05:00:00,1.3629534
2019-03-02 06:00:00,1.3556045
2019-03-02 07:00:00,1.2356262
2019-03-02 08:00:00,0.96277845
2019-03-02 09:00:00,1.1016108
2019-03-02 10:00:00,0.93463105
2019-03-02 11:00:00,0.75851315
2019-03-02 12:00:00,0.7203154
2019-03-02 13:00:00,0.81902796
2019-03-02 14:00:00,0.899947
2019-03-02 15:00:00,0.5076621
2019-03-02 16:00:00,0.7065719
2019-03-02 17:00:00,0.5339874
2019-03-02 18:00:00,0.5825178
2019-03-02 19:00:00,0.88663185
2019-03-02 20:00:00,1.0180885
2019-03-02 21:00:00,1.0550482
2019-03-02 22:00:00,1.231177
2019-03-02 23:00:00,1.1817952
2019-03-03 00:00:00,0.97814864
2019-03-03 01:00:00,0.96898615
2019-03-03 02:00:00,1.031633
2019-03-03 03:00:00,1.1379728
2019-03-03 04:00:00,0.8234858
2019-03-03 05:00:00,1.0512211
2019-03-03 06:00:00,1.0253292
2019-03-03 07:00:00,1.1080402
2019-03-03 08:00:00,0.7792381
2019-03-03 09:00:00,0.78595465
2019-03-03 10:00:00,0.73321533
2019-03-03 11:00:00,0.61956966
2019-03-03 12:00:00,0.8736331
2019-03-03 13:00:00,0.60732114
2019-03-03 14:00:00,0.54283
2019-03-03 15:00:00,0.6981876
