timestamp,kWh
2019-02-27 00:00:00,0.6908574
2019-02-27 01:00:00,0.8435217
2019-02-27 02:00:00,0.9608267
2019-02-27 03:00:00,0.85213315
2019-02-27 04:00:00,0.99516577
2019-02-27 05:00:00,1.1528279
2019-02-27 06:00:00,1.2647167
2019-02-27 07:00:00,1.4626913
2019-02-27 08:00:00,1.8045565
2019-02-27 09:00:00,2.4655793
2019-02-27 10:00:00,2.6454241
2019-02-27 11:00:00,2.6667356
2019-02-27 12:00:00,2.7868533
2019-02-27 13:00:00,3.1875546
2019-02-27 14:00:00,2.82966
2019-02-27 15:00:00,2.3037093
2019-02-27 16:00:00,1.9242984
2019-02-27 17:00:00,1.3293725
2019-02-27 18:00:00,1.1949258
2019-02-27 19:00:00,1.0507181
2019-02-27 20:00:00,0.8516604
2019-02-27 21:00:00,0.8212919
2019-02-27 22:00:00,0.8407581
2019-02-27 23:00:00,0.88459957
2019-02-28 00:00:00,0.80382067
2019-02-28 01:00:00,0.9852044
2019-02-28 02:00:00,0.8167285
2019-02-28 03:00:00,0.9303445
2019-02-28 04:00:00,0.8431617
2019-02-28 05:00:00,1.1261265
2019-02-28 06:00:00,1.1087649
2019-02-28 07:00:00,1.410476
2019-02-28 08:00:00,2.3274643
2019-02-28 09:00:00,3.328521
2019-02-28 10:00:00,3.728954
2019-02-28 11:00:00,3.927106
2019-02-28 12:00:00,3.9328897
2019-02-28 13:00:00,3.569
2019-02-28 14:00:00,3.067239
2019-02-28 15:00:00,2.518079
2019-02-28 16:00:00,1.8523606
2019-02-28 17:00:00,1.1453387
2019-02-28 18:00:00,0.9510327
2019-02-28 19:00:00,0.8617647
2019-02-28 20:00:00,0.84980756
2019-02-28 21:00:00,0.8707899
2019-02-28 22:00:00,0.84454995
2019-02-28 23:00:00,0.84929174
2019-03-01 00:00:00,0.7244662
2019-03-01 01:00:00,0.82142526
2019-03-01 02:00:00,0.79502857
2019-03-01 03:00:00,0.8113073
2019-03-01 04:00:00,0.9395422
2019-03-01 05:00:00,0.9168688
2019-03-01 06:00:00,1.4728138
2019-03-01 07:00:00,2.1450436
2019-03-01 08:00:00,3.0131695
2019-03-01 09:00:00,3.6125443
2019-03-01 10:00:00,3.817701
2019-03-01 11:00:00,3.5047545
2019-03-01 12:00:00,3.3720093
2019-03-01 13:00:00,2.7180672
2019-03-01 14:00:00,2.589734
2019-03-01 15:00:00,1.8010167
2019-03-01 16:00:00,1.5137897
2019-03-01 17:00:00,1.0631579
2019-03-01 18:00:00,0.74107707
2019-03-01 19:00:00,0.6507204
2019-03-01 20:00:00,0.7359914
2019-03-01 21:00:00,0.936871
2019-03-01 22:00:00,0.8033286
2019-03-01 23:00:00,0.946201
2019-03-02 00:00:00,0.771173
2019-03-02 01:00:00,0.9901353
2019-03-02 02:00:00,0.89492416
2019-03-02 03:00:00,1.0778182
2019-03-02 04:00:00,0.9281202
2019-03-02 05:00:00,0.93311733
2019-03-02 06:00:00,0.9352901
2019-03-02 07:00:00,0.9977418
2019-03-02 08:00:00,0.86739033
2019-03-02 09:00:00,0.7598292
2019-03-02 10:00:00,0.76994777
2019-03-02 11:00:00,0.7027846
2019-03-02 12:00:00,0.7994976
2019-03-02 13:00:00,0.6920215
2019-03-02 14:00:00,0.66777956
2019-03-02 15:00:00,0.81874084
2019-03-02 16:00:00,0.5868092
2019-03-02 17:00:00,0.8420828
2019-03-02 18:00:00,1.042241
2019-03-02 19:00:00,1.1575431
2019-03-02 20:00:00,1.1739554
2019-03-02 21:00:00,0.7535184
2019-03-02 22:00:00,1.0334021
2019-03-02 23:00:00,1.0400716
2019-03-03 00:00:00,1.034626
2019-03-03 01:00:00,1.0097651
2019-03-03 02:00:00,0.99168795
2019-03-03 03:00:00,0.9018327
2019-03-03 04:00:00,0.9457936
2019-03-03 05:00:00,0.9853375
2019-03-03 06:00:00,1.0129882
2019-03-03 07:00:00,0.995352
2019-03-03 08:00:00,1.0489221
2019-03-03 09:00:00,0.74922913
2019-03-03 10:00:00,0.706432
2019-03-03 11:00:00,0.77016604
2019-03-03 12:00:00,0.71316594
2019-03-03 13:00:00,0.787265
2019-03-03 14:00:00,0.48832944
2019-03-03 15:00:00,0.63983613
2019-03-03 16:00:00,0.6934654
2019-03-03 17:00:00,0.61885834
2019-03-03 18:00:00,0.7344683
2019-03-03 19:00:00,0.82257974
2019-03-03 20:00:00,0.82185596
2019-03-03 21:00:00,0.85235834
2019-03-03 22:00:00,1.0303755
2019-03-03 23:00:00,0.93836737
2019-03-04 00:00:00,0.9564173
2019-03-04 01:00:00,1.0495411
2019-03-04 02:00:00,0.9812513
2019-03-04 03:00:00,1.1045829
2019-03-04 04:00:00,1.168793
2019-03-04 05:00:00,1.6858147
2019-03-04 06:00:00,2.8299594
2019-03-04 07:00:00,3.138989
2019-03-04 08:00:00,2.8515482
2019-03-04 09:00:00,3.4413722
2019-03-04 10:00:00,3.1894279
2019-03-04 11:00:00,3.151393
2019-03-04 12:00:00,3.0670083
2019-03-04 13:00:00,3.395974
2019-03-04 14:00:00,3.1448727
2019-03-04 15:00:00,2.656658
2019-03-04 16:00:00,2.0505292
2019-03-04 17:00:00,1.4444008
2019-03-04 18:00:00,1.1424496
2019-03-04 19:00:00,1.0984952
2019-03-04 20:00:00,0.9564876
2019-03-04 21:00:00,0.9880015
2019-03-04 22:00:00,1.0192047
2019-03-04 23:00:00,0.95271045
2019-03-05 00:00:00,0.850186
2019-03-05 01:00:00,0.88202494
2019-03-05 02:00:00,0.9075471
2019-03-05 03:00:00,0.95766807
2019-03-05 04:00:00,1.0846863
2019-03-05 05:00:00,1.2071342
2019-03-05 06:00:00,1.3820292
2019-03-05 07:00:00,1.8324076
2019-03-05 08:00:00,2.3132799
2019-03-05 09:00:00,2.7383196
2019-03-05 10:00:00,2.9355812
2019-03-05 11:00:00,3.008366
2019-03-05 12:00:00,2.958911
2019-03-05 13:00:00,2.760413
2019-03-05 14:00:00,2.4878483
2019-03-05 15:00:00,1.7995638
2019-03-05 16:00:00,1.3897187
2019-03-05 17:00:00,0.97593284
2019-03-05 18:00:00,0.8613299
2019-03-05 19:00:00,0.8747979
2019-03-05 20:00:00,0.75971264
2019-03-05 21:00:00,0.9399583
2019-03-05 22:00:00,0.82939714
2019-03-05 23:00:00,0.8834733
