timestamp,kWh
2019-02-27 00:00:00,-0.027766056
2019-02-27 01:00:00,2.4558778
2019-02-27 02:00:00,3.1502628
2019-02-27 03:00:00,0.526384
2019-02-27 04:00:00,1.4387238
2019-02-27 05:00:00,3.9462984
2019-02-27 06:00:00,2.7770846
2019-02-27 07:00:00,-0.26658636
2019-02-27 08:00:00,-2.1068902
2019-02-27 09:00:00,-0.35153553
2019-02-27 10:00:00,0.24724172
2019-02-27 11:00:00,0.16994742
2019-02-27 12:00:00,-0.17457573
2019-02-27 13:00:00,1.1627293
2019-02-27 14:00:00,0.75424826
2019-02-27 15:00:00,5.9363804
2019-02-27 16:00:00,1.9108907
2019-02-27 17:00:00,5.68435
2019-02-27 18:00:00,2.7845712
2019-02-27 19:00:00,1.6620027
2019-02-27 20:00:00,2.5174713
2019-02-27 21:00:00,3.2130795
2019-02-27 22:00:00,1.7218555
2019-02-27 23:00:00,2.455287
2019-02-28 00:00:00,1.2723002
2019-02-28 01:00:00,-0.46207634
2019-02-28 02:00:00,3.0419464
2019-02-28 03:00:00,1.5716676
2019-02-28 04:00:00,5.0774255
2019-02-28 05:00:00,3.636779
2019-02-28 06:00:00,4.837523
2019-02-28 07:00:00,1.5014337
2019-02-28 08:00:00,2.3274791
2019-02-28 09:00:00,2.7555065
2019-02-28 10:00:00,1.9973239
2019-02-28 11:00:00,0.6396153
2019-02-28 12:00:00,5.6221485
2019-02-28 13:00:00,6.797971
2019-02-28 14:00:00,6.247748
2019-02-28 15:00:00,4.677392
2019-02-28 16:00:00,8.325179
2019-02-28 17:00:00,3.2173746
2019-02-28 18:00:00,2.5403314
2019-02-28 19:00:00,4.453641
2019-02-28 20:00:00,0.57054555
2019-02-28 21:00:00,1.7466542
2019-02-28 22:00:00,2.0718617
2019-02-28 23:00:00,0.40388483
2019-03-01 00:00:00,0.13353634
2019-03-01 01:00:00,6.234747
2019-03-01 02:00:00,3.764691
2019-03-01 03:00:00,2.0342257
2019-03-01 04:00:00,0.062308416
2019-03-01 05:00:00,1.9721131
2019-03-01 06:00:00,4.724831
2019-03-01 07:00:00,3.1866157
2019-03-01 08:00:00,3.8082497
2019-03-01 09:00:00,5.2100186
2019-03-01 10:00:00,8.264464
2019-03-01 11:00:00,3.561103
2019-03-01 12:00:00,-0.2752397
2019-03-01 13:00:00,4.7621794
2019-03-01 14:00:00,5.274798
2019-03-01 15:00:00,-1.0723437
2019-03-01 16:00:00,1.5376421
2019-03-01 17:00:00,2.749305
2019-03-01 18:00:00,-2.874581
2019-03-01 19:00:00,2.6237338
2019-03-01 20:00:00,3.0359378
2019-03-01 21:00:00,-1.1663595
2019-03-01 22:00:00,-3.631659
2019-03-01 23:00:00,1.0747918
2019-03-02 00:00:00,1.5114874
2019-03-02 01:00:00,2.4427364
2019-03-02 02:00:00,-2.796289
2019-03-02 03:00:00,-2.0350094
2019-03-02 04:00:00,-1.013879
2019-03-02 05:00:00,2.2746463
2019-03-02 06:00:00,4.145131
2019-03-02 07:00:00,0.7680554
2019-03-02 08:00:00,5.212211
2019-03-02 09:00:00,5.129012
2019-03-02 10:00:00,3.2800233
2019-03-02 11:00:00,3.853694
2019-03-02 12:00:00,1.0642798
2019-03-02 13:00:00,-6.982435
2019-03-02 14:00:00,3.7752712
2019-03-02 15:00:00,2.6178875
2019-03-02 16:00:00,0.016758613
2019-03-02 17:00:00,4.216597
2019-03-02 18:00:00,2.8239963
2019-03-02 19:00:00,3.3743486
2019-03-02 20:00:00,4.8359437
2019-03-02 21:00:00,2.8475764
2019-03-02 22:00:00,-2.9869108
2019-03-02 23:00:00,0.44826245
2019-03-03 00:00:00,5.3841014
2019-03-03 01:00:00,2.8791895
2019-03-03 02:00:00,-4.2219243
2019-03-03 03:00:00,5.7892437
2019-03-03 04:00:00,-0.7787922
2019-03-03 05:00:00,-3.3229868
2019-03-03 06:00:00,-3.8596249
2019-03-03 07:00:00,1.2412847
2019-03-03 08:00:00,0.80474806
2019-03-03 09:00:00,0.59474146
2019-03-03 10:00:00,-0.64000195
2019-03-03 11:00:00,1.6642934
2019-03-03 12:00:00,0.51512617
2019-03-03 13:00:00,-0.3755704
2019-03-03 14:00:00,5.9738774
2019-03-03 15:00:00,-0.57188106
2019-03-03 16:00:00,-0.44770673
2019-03-03 17:00:00,4.1436977
2019-03-03 18:00:00,5.847801
2019-03-03 19:00:00,2.5136702
2019-03-03 20:00:00,4.2552047
2019-03-03 21:00:00,0.4062382
2019-03-03 22:00:00,3.1357927
2019-03-03 23:00:00,1.2637448
2019-03-04 00:00:00,-0.5235298
2019-03-04 01:00:00,-1.8918337
2019-03-04 02:00:00,-2.7779088
2019-03-04 03:00:00,-4.04158
2019-03-04 04:00:00,-4.354971
2019-03-04 05:00:00,2.0767887
2019-03-04 06:00:00,1.1924614
2019-03-04 07:00:00,1.5929898
2019-03-04 08:00:00,-6.5472245
2019-03-04 09:00:00,3.8449872
2019-03-04 10:00:00,9.159066
2019-03-04 11:00:00,6.8920083
2019-03-04 12:00:00,8.09471
2019-03-04 13:00:00,16.147282
2019-03-04 14:00:00,16.411282
2019-03-04 15:00:00,5.0882335
2019-03-04 16:00:00,4.360728
2019-03-04 17:00:00,-0.39649698
2019-03-04 18:00:00,-3.0605683
2019-03-04 19:00:00,-0.27151582
2019-03-04 20:00:00,0.5024193
2019-03-04 21:00:00,2.6182637
2019-03-04 22:00:00,-0.5087566
2019-03-04 23:00:00,1.0235474
2019-03-05 00:00:00,4.7674994
2019-03-05 01:00:00,4.374175
2019-03-05 02:00:00,4.9465957
2019-03-05 03:00:00,-0.004309292
2019-03-05 04:00:00,2.8129942
2019-03-05 05:00:00,-0.4676253
2019-03-05 06:00:00,2.5590646
2019-03-05 07:00:00,1.6585658
2019-03-05 08:00:00,2.1975605
2019-03-05 09:00:00,0.86174834
2019-03-05 10:00:00,-0.82091814
2019-03-05 11:00:00,0.18086764
2019-03-05 12:00:00,4.8946953
2019-03-05 13:00:00,1.5945781
2019-03-05 14:00:00,4.3764997
2019-03-05 15:00:00,-0.32422268
2019-03-05 16:00:00,0.20848008
2019-03-05 17:00:00,-2.814935
2019-03-05 18:00:00,2.3186145
2019-03-05 19:00:00,0.012351256
2019-03-05 20:00:00,-2.9754946
2019-03-05 21:00:00,-1.3868346
2019-03-05 22:00:00,-4.063271
2019-03-05 23:00:00,2.0237474
